51305030135,ddd,59,97
51305038108,fca,79,140
51305054204,cfb,217,214
51305055308,gef,164,161
51305070627,gff,41,202
51305091405,eeb,233,31
51305127938,ecd,210,232
51305157841,bad,85,289
51305188630,aaa,84,73
51305192098,fgc,33,78
51305197873,bbb,165,195
51305289408,dfb,116,172
51305289878,bbf,84,69
51305301815,eab,151,53
51305315089,bae,165,212
51305315667,cgc,131,235
51305337637,ceg,124,205
51305371607,fab,265,153
51305373361,ebg,282,24
51305423834,aaa,10,77
51305443908,dcb,271,147
51305445521,geg,269,103
51305445569,gba,135,48
51305453318,bda,274,187
51305457596,cea,74,265
51305462039,bed,270,132
51305470672,bbc,60,177
51305496407,cae,293,284
51305519200,edc,66,196
51305540622,edc,30,221
51305546679,edd,131,243
51305576993,aga,111,74
51305583125,dce,278,223
51305633414,cfc,41,76
51305643709,bfd,21,11
51305663183,dcd,235,56
51305680217,edf,212,309
51305684173,gcc,289,193
51305716061,eee,203,81
51305719611,aba,150,210
51305720008,bdg,222,156
51305738356,fbd,205,247
51305798017,edf,164,296
51305820759,gag,38,172
51305829119,bbg,289,170
51305855858,aef,106,283
51305887568,ede,197,107
51305897928,fed,277,240
51305905725,cdg,151,139
51305917397,ege,179,244
51305920528,cbf,211,174
51305934497,bge,96,27
51305936494,fdg,295,131
51305972904,bed,147,117
51305992569,afc,185,110
51305999167,gge,52,128
51306007434,bdc,228,232
51306024066,dfa,246,31
51306061875,cfd,228,168
51306068323,gbb,255,334
51306073004,bbd,109,278
51306079330,ega,141,36
51306108005,fec,255,33
51306112438,gcb,290,62
51306117186,ggg,122,105
51306158829,bde,218,189
51306165241,cdb,17,140
51306194093,ebg,151,26
51306203594,bac,175,89
51306232024,bce,279,143
51306240533,daf,57,51
51306247777,cfg,288,99
51306277821,bff,217,147
51306291426,fbd,284,259
51306301387,fca,133,161
51306309366,efe,268,121
51306310356,gad,62,192
51306337783,efc,271,58
51306400313,ebd,63,172
51306405157,afg,224,289
51306406905,afa,84,202
51306417015,add,102,184
51306429564,fag,223,82
51306442339,ecg,65,11
51306445781,aca,206,191
51306457211,bgf,61,120
51306470331,dgd,16,52
51306472703,dfe,285,252
51306480905,ffe,153,129
51306491555,fge,182,135
51306502066,gda,220,242
51306516764,eef,214,274
51306553390,dgd,197,60
51306561211,ffd,10,71
51306569108,cff,145,90
51306571954,cac,121,60
51306610513,abb,88,18
51306631103,ead,53,16
51306638498,cce,272,158
51306649482,ecf,85,187
51306663465,cfe,77,36
51306678716,gfg,269,196
51306688732,eab,242,57
51306704146,cde,102,104
51306711934,dgd,213,55
51306719540,dea,115,38
51306735593,eff,265,139
51306737276,dcc,1,118
51306740841,ece,172,229
51306758230,agf,122,140
51306760744,fef,74,149
51306768342,dec,111,114
51306778961,aaf,265,232
51306787384,eba,92,97
51306789848,ebe,86,205
51306807088,ccg,4,85
51306813992,bfa,218,75
51306833261,dfg,261,126
51306869444,bdc,262,245
51306870294,ggb,160,54
51306891454,dcf,258,118
51306898692,cgf,5,49
51306911599,fdd,14,38
51306916811,cda,125,281
51306932636,gac,294,252
51306939993,adb,176,275
51306947510,aec,121,111
51306979864,cdc,100,44
51306992276,dba,150,239
51307019056,gec,74,157
51307034040,cfg,131,90
51307037801,ced,11,224
51307039038,cge,222,110
51307041628,gfd,30,270
51307045268,aea,60,78
51307051168,ggc,169,199
51307059167,gee,197,144
51307069668,faa,144,293
51307071959,ebf,53,123
51307076858,ada,271,107
51307147097,fab,146,122
51307164567,ffg,117,119
51307185144,eda,141,11
51307206633,deb,151,169
51307208199,deg,42,177
51307222941,afb,54,179
51307233690,fdc,1,153
51307248162,caf,145,272
51307267122,adb,62,299
51307267297,fbc,63,252
51307278831,bff,99,123
51307284294,adg,101,173
51307290849,dbd,151,97
51307299236,aae,182,166
51307326849,abd,251,184
51307332113,cga,76,27
51307340122,bga,1,82
51307350692,cfe,146,30
51307372164,age,156,72
51307380182,beb,227,15
51307398434,acb,71,98
51307398919,gbf,187,42
51307400003,egd,88,81
51307404357,agc,192,161
51307409966,ega,270,38
51307418231,cad,56,69
51307465966,fcb,102,97
51307476647,bfd,282,10
51307491269,eae,217,159
51307492179,cca,255,158
51307496061,aad,1,200
51307496642,bab,178,196
51307519943,ebb,91,208
51307524013,abe,204,148
51307543290,dac,35,71
51307562773,ccg,193,90
51307572581,bea,229,169
51307621713,bdf,73,16
51307637848,ecc,224,172
51307642075,beb,130,12
51307652354,adf,97,172
51307675966,fbb,130,94
51307713370,gga,92,51
51307744520,cba,158,22
51307748411,gef,60,178
51307753006,bfg,169,59
51307764078,aad,212,204
51307771112,aee,4,110
51307793326,ada,2,117
51307796324,dbg,167,234
51307799311,cdd,20,298
51307829723,ged,12,148
51307885153,ace,180,131
51307888388,gfc,163,21
51307897104,baa,50,94
51307905705,ege,162,263
51307933930,fff,218,142
51307946220,baf,108,9
51307961244,cgb,220,76
51307962139,bef,270,87
51307976493,gcd,214,204
51308020205,fbe,21,299
51308038315,bfc,55,222
51308062009,cbd,171,240
51308079073,gbe,240,20
51308081162,bdd,93,133
51308103192,cgd,260,20
51308129178,fdb,256,174
51308132713,dee,256,105
51308144562,faf,146,303
51308148114,fgg,174,83
51308175569,bcf,2,72
51308182638,bae,42,212
51308196418,ddb,56,61
51308215684,ccb,135,16
51308237106,eaf,144,184
51308264950,fea,274,224
51308267925,gbd,38,270
51308290524,fad,149,297
51308297017,fcd,93,273
51308312340,fdb,64,200
51308314652,fcd,32,286
51308325654,ggb,269,56
51308335104,bfg,170,51
51308346236,cab,280,134
51308359945,egf,94,77
51308360636,bce,62,122
51308363705,cga,266,26
51308384491,adg,118,200
51308412497,aed,29,69
51308418214,dad,97,137
51308427401,caa,123,294
51308444493,cac,13,71
51308492949,egb,203,96
51308519777,bec,45,59
51308525094,cbc,20,63
51308546349,gaa,172,93
51308553333,agb,28,71
51308558269,bgb,152,54
51308566275,gec,170,178
51308583605,gca,169,133
51308584974,abc,95,87
51308592646,gcg,211,237
51308608931,cbb,77,134
51308614084,aab,147,265
51308614553,ccf,85,303
51308684444,gdg,299,119
51308687121,gea,273,14
51308703899,cba,190,20
51308714953,gag,201,165
51308734073,dbg,262,271
51308735569,edd,202,218
51308739918,gde,221,6
51308740672,cgc,160,192
51308741072,bcg,108,209
51308751342,bdf,155,13
51308756590,ggg,76,113
51308757724,fcf,61,232
51308761094,dac,14,61
51308769497,bde,2,223
51308770833,ebc,272,203
51308783249,ecb,288,207
51308787861,ecd,169,208
51308805167,ddg,29,193
51308820893,dfb,257,156
51308860521,aff,132,180
51308870960,fgc,143,87
51308886472,eff,174,141
51308921238,dbb,236,130
51308922786,deg,97,143
51308922918,dga,182,108
51308931266,acg,45,30
51308941779,cbc,299,61
51308952587,ddf,282,107
51308959984,aga,186,72
51308978623,fab,101,120
51309008344,abf,73,66
51309008794,fac,84,272
51309028715,dde,248,117
51309041798,bgd,181,11
51309047802,caf,236,320
51309054919,gbc,100,44
51309057913,eac,188,146
51309072400,fga,94,34
51309081047,abc,274,100
51309087198,ccb,230,17
51309096423,bef,47,84
51309105325,edc,152,236
51309121163,bag,247,258
51309129126,ggf,1,107
51309144918,dgg,37,55
51309178334,cfe,120,29
51309184125,agd,162,110
51309184433,dfd,241,164
51309198523,dgb,12,31
51309201686,ebe,148,192
51309215216,gbd,214,243
51309228288,ccd,73,168
51309232671,egc,37,204
51309256864,cbc,138,70
51309269782,adc,169,234
51309287976,fac,16,282
51309300762,aeg,264,133
51309351852,fae,255,227
51309355263,gcf,195,288
51309382383,aac,176,87
51309400974,gdd,217,238
51309438629,fba,181,59
51309450435,egb,224,88
51309464042,gdf,243,135
51309489598,dae,171,140
51309489937,gfa,264,257
51309490318,cef,139,126
51309494072,fde,217,134
51309494924,fgd,54,309
51309513653,abf,7,69
51309515290,cbe,114,218
51309526917,cdg,72,129
51309536019,fgc,119,80
51309539163,dbf,42,203
51309551381,aaa,69,83
51309560966,dge,22,163
51309569073,bfe,13,91
51309616022,beb,155,10
51309637198,edd,248,231
51309638893,ddd,82,97
51309653102,edb,262,292
51309656094,bfg,65,40
51309659242,cee,62,90
51309659258,cga,235,21
51309661840,fbe,256,293
51309701202,ada,116,135
51309701871,bcc,133,264
51309710294,bdf,13,10
51309716092,dgc,187,129
51309720635,dbe,234,75
51309729467,cga,50,24
51309743541,ebc,157,209
51309748588,fce,238,230
51309756260,bgg,142,186
51309775724,dda,40,38
51309791647,bba,158,227
51309842749,caf,11,316
51309866844,faa,128,342
51309882338,gfb,215,129
51309887157,gfe,281,104
51309890964,fbf,237,259
51309908394,ceb,116,220
51309924559,beg,34,113
51309930961,dff,189,34
51309939430,efg,264,75
51309949429,gab,251,252
51309959545,cdf,285,201
51309972145,eca,37,295
51309972232,baa,32,108
51309976754,ecf,63,149
51309992116,eed,91,109
51310017653,aea,253,83
51310037321,dff,252,30
51310052960,aaa,269,91
51310068772,dgg,288,49
51310071441,dab,255,100
51310073686,beb,250,11
51310077777,gdc,221,251
51310111485,ddc,4,85
51310115933,acg,245,31
51310138472,gdb,90,224
51310151865,efe,119,118
51310162611,afe,216,253
51310181292,aeb,67,335
51310186324,bga,108,68
51310186486,dag,247,15
51310194381,cec,184,63
51310209415,cfc,194,78
51310221153,bdb,87,70
51310263039,aag,135,219
51310267171,beb,55,10
51310291541,abb,276,15
51310292328,fgb,46,138
51310297976,fdf,248,152
51310322917,dce,61,227
51310329794,daf,83,49
51310332919,dgf,4,57
51310378841,bab,116,229
51310380946,ffc,109,168
51310385873,gae,56,121
51310409390,feb,85,106
51310410854,dbc,84,159
51310443902,bff,80,146
51310457476,bbc,183,171
51310467911,eeg,125,231
51310490025,eaa,119,59
51310499959,bcg,44,169
51310517018,cgf,150,39
51310538281,ded,142,128
51310570425,ceg,274,176
51310573723,gcf,279,308
51310586624,aea,28,73
51310598438,gge,136,138
51310602314,ggg,224,118
51310643066,gee,116,119
51310652639,bga,243,71
51310658826,eff,202,132
51310677696,dfc,217,246
51310689255,cfd,198,181
51310709075,fgf,194,37
51310715051,bae,122,237
51310733342,cgf,181,36
51310760074,fdd,224,33
51310780695,bgb,82,50
51310791128,gff,256,189
51310813356,eec,229,222
51310814595,feg,140,196
51310869899,afd,63,271
51310881757,ege,152,299
51310910843,ebe,210,176
51310919906,bcd,224,61
51310924617,fcg,50,97
51310933413,bgf,127,96
51310935418,bba,278,251
51310947613,dgd,31,53
51310949587,edc,219,276
51310958731,efa,127,301
51310979023,efb,179,243
51310982112,ege,272,248
51311043220,afa,121,179
51311057573,bfb,95,169
51311068367,dfe,259,252
51311103752,aca,102,164
51311106952,gbd,129,221
51311127263,ddd,110,107
51311139055,cae,194,303
51311158254,adf,130,175
51311161550,dcc,158,120
51311196583,cad,175,63
51311197295,fda,241,82
51311230338,adg,121,236
51311257730,cbb,157,139
51311268606,dcb,141,123
51311322085,dcf,49,96
51311326207,cag,59,114
51311344394,afd,193,216
51311354777,aaa,163,87
51311356287,dbb,217,114
51311373675,dca,100,246
51311373834,afg,180,245
51311374785,aba,143,168
51311402580,bda,219,164
51311415818,bdg,217,168
51311425355,gab,207,254
51311440665,dad,50,113
51311440672,afb,12,209
51311459269,bca,162,11
51311472055,abf,256,61
51311482568,cfa,244,55
51311491385,ded,197,139
51311507649,gdd,65,257
51311545450,gfe,74,120
51311601411,bga,284,83
51311616847,aaf,118,266
51311617110,eba,10,78
51311617289,ebd,237,199
51311637580,eeb,43,26
51311638352,dfa,191,26
51311655068,gbf,209,48
51311673662,bba,185,208
51311686724,cab,201,120
51311712075,ddb,218,49
51311727632,efg,232,71
51311744048,afb,80,169
51311749933,fdb,2,188
51311770426,fbg,271,69
51311782006,fef,95,131
51311785243,gce,185,248
51311823478,eag,199,102
51311841079,ffb,153,11
51311849580,gcc,94,156
51311865567,gef,66,188
51311930348,gaa,210,102
51311949784,gfa,38,285
51311955964,cfb,18,194
51311964095,cfg,81,99
51311974056,agg,37,110
51311985652,ade,11,127
51311996972,fab,224,105
51312028378,cce,215,156
51312037851,ccg,3,97
51312094350,acd,169,189
51312119201,gbd,5,227
51312152052,bgb,38,56
51312159147,fdf,164,177
51312164685,efd,211,245
51312170783,geb,225,172
51312171265,ccb,16,15
51312220839,aab,185,310
51312238360,fcc,60,123
51312269424,egc,163,195
51312307114,ebd,40,183
51312328176,cgg,181,264
51312330004,fdf,195,152
51312333596,bad,57,231
51312359714,cfa,117,49
51312394187,gac,157,226
51312419985,gcb,46,50
51312430327,eeb,56,22
51312485487,bcd,237,56
51312500641,acf,261,62
51312504668,cda,45,300
51312519771,fgc,36,83
51312530379,geg,199,94
51312539581,ffa,56,41
51312553502,fad,134,264
51312560022,ggd,262,142
51312562437,dfd,269,186
51312591848,gfc,46,21
51312594497,ged,212,148
51312600357,bbe,279,64
51312610562,acc,11,230
51312624531,eda,279,9
51312650111,ccg,226,77
51312659452,bdb,172,75
51312690932,cbd,231,280
51312701567,aad,200,208
51312715320,ccd,39,169
51312730596,gaa,289,95
51312735589,gdg,148,126
51312756000,bad,292,214
51312763277,gag,277,151
51312774866,ccc,285,84
51312783723,cfc,206,86
51312792074,beg,239,101
51312806480,aga,109,66
51312813584,ebc,130,177
51312825779,egf,32,77
51312847582,gaf,10,47
51312853039,ddd,3,97
51312855343,gad,223,174
51312866157,ebg,16,30
51312871704,age,159,61
51312889122,bcb,105,61
51312889867,age,251,54
51312929599,fge,109,147
51312940429,aef,101,229
51312954418,bgd,111,12
51312961540,gde,32,5
51312966138,fbb,150,77
51313028612,cea,160,294
51313058728,edg,74,177
51313073562,efc,158,51
51313089670,ggd,196,119
51313098024,ccf,27,312
51313110407,aaa,187,88
51313114574,cfb,290,178
51313137010,dfg,133,139
51313141048,cad,183,61
51313145697,gbb,89,347
51313149025,bfc,46,188
51313156451,cbf,161,174
51313172371,aae,43,159
51313174267,bec,101,47
51313183909,bbe,231,51
51313194014,ecg,254,9
51313195699,ceb,13,195
51313199646,agc,71,132
51313200904,geb,192,141
51313203418,gbg,200,257
51313213454,bee,194,73
51313219095,gbe,288,20
51313233213,cba,33,19
51313234013,gag,241,170
51313235068,cbb,74,143
51313291284,dbe,30,72
51313310317,bcf,77,69
51313339620,ace,32,127
51313348306,bdd,161,106
51313348891,eac,123,134
51313375482,eea,94,39
51313388758,gga,161,52
51313427959,gff,44,200
51313431047,bda,205,186
51313479162,gfc,191,23
51313492316,gdg,247,133
51313500714,fca,181,159
51313511453,bff,297,129
51313513018,gce,243,198
51313522243,cfc,114,88
51313522760,cac,252,56
51313530714,bca,9,12
51313559246,fce,36,262
51313559925,dfd,133,210
51313570668,cbg,171,72
51313572310,def,199,207
51313572618,eff,147,114
51313584509,dcg,71,147
51313612759,ccb,186,12
51313614161,gdf,68,147
51313656111,fcf,165,255
51313657827,daa,60,35
51313659570,fee,187,76
51313672169,gbb,69,322
51313677308,cdc,80,47
51313707874,gea,29,12
51313713939,gdb,38,259
51313729245,dae,234,130
51313737918,fde,202,154
51313748330,bgc,46,175
51313767126,eeb,285,23
51313778719,cae,77,318
51313789190,gda,295,246
51313804925,bbb,147,163
51313807621,faf,243,254
51313817769,cde,204,112
51313828058,fbc,10,221
51313839914,abg,21,139
51313871265,cfd,90,209
51313916849,fba,106,61
51313921579,cef,7,141
51313926456,eee,127,93
51313927924,dgb,272,35
51313960163,bbf,164,66
51313977307,aca,283,195
51313978307,ffe,77,131
51314004153,bbd,172,297
51314017535,bgc,243,155
51314027334,cdb,187,116
51314032353,ebc,100,168
51314044139,ebd,266,168
51314045473,eef,153,284
51314100103,bcc,223,248
51314130781,cdg,55,127
51314143775,fbd,47,282
51314150215,eaa,248,61
51314151567,bfg,155,42
51314175458,fbg,234,69
51314186993,cdf,177,176
51314209620,eca,284,333
51314212682,baa,48,114
51314227947,bfd,32,10
51314232359,ega,286,37
51314236152,bcb,228,64
51314239705,dec,215,121
51314244554,dea,285,30
51314260040,abd,123,172
51314266632,bgf,199,84
51314272742,cbe,233,194
51314273561,fdd,262,30
51314280200,bcf,265,73
51314291661,gbc,223,38
51314293668,gfb,212,139
51314297562,fea,204,208
51314351908,fef,283,133
51314395013,aag,142,192
51314395422,dac,74,59
51314406484,ceg,162,197
51314410276,ccd,244,167
51314432310,dfe,149,236
51314466766,bfa,134,75
51314475191,abb,151,15
51314503934,eba,179,88
51314508261,ede,274,101
51314528384,dfe,3,238
51314586626,dgb,212,33
51314587092,beb,250,9
51314591988,dgd,114,57
51314593862,gcd,192,189
51314599973,adc,195,255
51314611413,fag,130,72
51314622840,bba,183,218
51314628309,ebb,146,222
51314630196,cef,86,150
51314639824,gcf,202,366
51314687377,egg,61,161
51314705429,agf,35,155
51314705919,cdg,228,127
51314711953,ceg,230,226
51314714413,cba,265,19
51314728104,eeg,193,265
51314743886,fcc,189,102
51314744695,deg,62,134
51314750658,afc,1,89
51314765399,ffc,36,139
51314779059,fdf,14,144
51314798584,dgd,224,47
51314804957,ece,145,208
51314873025,bad,106,241
51314900255,ebc,233,152
51314913031,cfg,193,86
51314919481,edf,100,269
51314924406,ggf,263,113
51314967002,gda,227,214
51314970943,aab,115,319
51314987495,eab,167,66
51315012475,aad,243,232
51315013601,bed,196,99
51315016222,cfd,35,183
51315037336,bba,52,255
51315038053,edd,248,219
51315086903,cab,99,100
51315110736,bce,33,142
51315112484,ecc,88,141
51315136513,bge,261,31
51315167703,fac,139,318
51315173630,fff,257,153
51315174276,add,176,202
51315211423,bac,121,74
51315211793,dcd,71,65
51315222929,eda,194,8
51315239421,dff,4,25
51315259161,bae,126,229
51315289704,abe,272,133
51315298699,gfg,188,168
51315301370,fbe,216,342
51315318464,eaf,53,165
51315327358,bfg,115,43
51315337951,def,168,219
51315342029,cfg,222,77
51315345715,ffb,96,11
51315352908,aec,186,97
51315384107,ebd,211,152
51315386201,ggb,25,56
51315386754,agd,30,117
51315391780,dcc,203,118
51315416249,gba,23,46
51315442622,eag,224,114
51315459514,fda,140,78
51315473275,fbb,36,73
51315486898,fed,79,194
51315490965,bbg,255,175
51315519033,cfe,287,30
51315524168,ddb,155,55
51315553144,cff,34,91
51315582175,bfg,115,50
51315631289,caa,203,264
51315633342,cdf,109,188
51315639726,cee,255,105
51315641395,dfc,199,201
51315645969,cfg,86,75
51315688165,cab,29,93
51315692955,dbc,188,143
51315711084,eee,167,104
51315713135,adb,258,331
51315722699,ddc,204,92
51315723210,dga,251,109
51315738634,dba,128,193
51315748046,gcd,249,190
51315754118,ced,294,208
51315777159,dgb,236,36
51315847196,fef,172,110
51315858951,fdg,211,150
51315871946,ecc,98,124
51315889283,dcf,52,77
51315900214,adb,57,334
51315914284,fec,200,33
51315944931,ffg,266,105
51315955460,cgb,43,82
51315977124,ace,121,149
51315978346,gfd,134,310
51315997579,gbb,77,286
51316031648,ebf,98,113
51316035528,deb,207,179
51316038135,fcd,78,334
51316061989,fbc,139,183
51316066122,ead,54,13
51316081767,ecb,35,213
51316084159,faa,124,376
51316106664,cca,228,134
51316114000,edc,120,237
51316125859,dee,255,98
51316138955,aba,171,142
51316145343,bfg,168,46
51316146681,cab,75,85
51316149060,eae,150,149
51316171956,gac,159,237
51316207902,ffd,70,80
51316220707,adf,281,187
51316232628,ggc,155,175
51316263200,aab,88,264
51316269017,ceb,290,226
51316300273,efa,204,267
51316329925,fdc,247,143
51316369812,abc,264,115
51316370462,acb,255,79
51316370806,dcc,150,95
51316372964,fea,174,168
51316392384,gcb,33,53
51316411966,fga,164,37
51316413749,ddd,278,111
51316414955,fde,16,147
51316424164,gdd,285,251
51316446632,baf,200,9
51316452227,bab,222,258
51316455833,dab,110,107
51316458582,bdc,169,205
51316507351,aed,61,78
51316511776,gac,62,251
51316514518,ddf,200,103
51316562022,ggd,93,136
51316610032,cfa,99,57
51316622985,aed,67,73
51316643426,gdc,211,228
51316681102,ecd,86,199
51316697383,egd,34,82
51316714842,bdc,136,170
51316803169,cca,264,127
51316813145,caf,202,312
51316827301,aea,88,58
51316828372,bde,128,211
51316843792,dbd,138,104
51316844422,ggd,32,134
51316849103,cfg,284,73
51316871049,egd,62,94
51316890138,dea,132,26
51316901156,bbd,62,270
51316904924,bfa,161,85
51316918589,dbf,138,168
51316925031,efa,72,237
51316931447,cgd,19,21
51316939201,dbc,67,114
51316947202,aeb,109,281
51316949661,gfd,14,334
51316967960,afe,55,215
51316995430,aee,190,105
51316997161,cge,97,89
51317002188,bag,273,260
51317022858,dcf,206,90
51317029630,aef,83,233
51317050022,eec,229,197
51317056823,bea,252,169
51317099746,gda,222,241
51317104622,gec,294,156
51317131604,dgf,135,59
51317136732,dda,169,34
51317146637,ebb,237,261
51317152263,bac,20,60
51317180331,age,61,58
51317184320,cbd,155,282
51317186365,fab,29,85
51317193149,fcb,96,96
51317209039,bae,221,203
51317216200,ecf,132,126
51317225698,afd,121,209
51317245966,cga,250,27
51317326625,dfb,75,126
51317332679,ggg,30,107
51317334561,dbg,238,268
51317376879,gca,197,131
51317385468,cga,221,25
51317390128,dgd,46,50
51317403787,fbf,153,259
51317419514,dag,1,13
51317422863,afe,273,221
51317430867,ccg,17,64
51317447706,ebd,123,150
51317449500,fgd,62,278
51317458835,gbe,245,21
51317472323,ada,39,145
51317495249,dbf,155,178
51317495969,feb,277,111
51317496871,bgc,42,142
51317498700,cdd,140,300
51317532626,dde,72,127
51317546844,gge,207,136
51317574216,cea,267,244
51317587362,cbc,202,80
51317588406,gfe,265,142
51317594360,ddc,296,84
51317620258,aac,21,91
51317631138,bfe,270,91
51317631948,cfb,164,170
51317646767,fgg,299,88
51317706738,fcg,257,105
51317775276,egb,218,83
51317795948,eeg,120,235
51317809459,bbc,156,179
51317829999,bca,119,12
51317836949,fda,263,88
51317851383,bbf,21,58
51317857244,gdg,167,147
51317857976,cae,61,378
51317859878,eff,285,118
51317875032,bda,130,187
51317892458,bgd,84,14
51317893873,bfd,275,11
51317899574,ebd,217,148
51317911146,feg,236,162
51317952728,bad,255,245
51317958147,abb,97,13
51317975064,dcf,293,104
51317975512,cag,194,101
51317979772,caa,111,227
51318019179,bfa,214,80
51318076191,fbd,262,324
51318079698,gcf,44,391
51318080789,dge,229,163
51318096521,cbg,43,79
51318098396,cec,292,64
51318107088,dff,190,26
51318133999,cfg,172,66
51318188996,cee,113,85
51318223474,bgf,207,95
51318270558,fcd,198,313
51318307971,fcf,66,249
